1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
1,0.945945946,0.929577465,1,0.988095238,0.954022989,1,1,1,1,0.97260274,0.862068966,0.986111111,0.984375,0.710526316,1,0.987654321,1,0.783783784,1,1,0.860759494,1,0.986666667,0.931818182,0.98630137,0.955882353,0.969230769,1,0.909090909,1,0.925,0.951219512,1,0.985714286,0.684931507,0.953846154,0.941176471,0.986842105,0.62962963,0.975903614,0.986486486,0.97260274,0.884057971,1,1,0.96969697,0.970588235,1,1,0.984375,0.875,1,0.986666667,0.955223881,1,0.971830986,0.905882353,1,1,0.84,1,0.986666667,0.983333333,1,0.945205479,0.958333333,0.873417722,0,0.95,0.977272727,1,0.962025316,0.9,0.714285714,0.92,0.973684211,0.867647059,0.945205479,0.841269841,0.948717949,1,0.932432432,1,1,1,1,0.52173913,0.972222222,0.972972973,0.96875,1,1,0.972222222,1,0.738095238,0.946666667,0.98630137,0.846153846,0.96969697,0.963855422,1,1,1,1,0.942528736,1,0.986486486,0.869047619,1,0.985294118,1,0.957746479,0.847222222,0.987951807,0.894736842,0.976470588,1,0.952380952,1,0.986666667,1,0.9625,0.987179487,1,0.971428571,1,0.80952381,0.986666667,1,1,0.948717949,1,1,0.971014493,0.977011494,0.987654321,1,1,1,1,0.98630137,0.929577465,0.974683544,0.924050633,1,1,1,0.988764045
0.98245614,0.56,0.654545455,0.984375,1,1,1,1,1,1,0.875,0.907692308,0.985294118,0.862068966,0.986666667,1,1,1,1,0.983050847,0.962962963,1,0.9,1,1,1,1,1,0.984375,0.985915493,1,0.971830986,0.953846154,1,0.985507246,0.881578947,0.892857143,0.983050847,0.985294118,0.958333333,0.959459459,1,0.869565217,0.961038961,1,0.98630137,0.983333333,0.950819672,1,0.972222222,0.936507937,1,1,1,0.9,1,1,0.794117647,1,0.957142857,0.871428571,0.986486486,0.971014493,0.911764706,1,0.953125,0.953846154,0.763157895,0.95,0,0.955223881,0.969230769,0.928571429,1,0.96875,0.986111111,0.985294118,0.983870968,0.859649123,0.793650794,0.96875,0.986486486,0.776119403,1,1,1,0.939759036,0.953125,0.915492958,0.796296296,0.774193548,0.983606557,1,0.822580645,0.961038961,0.9625,0.985074627,1,0.924242424,0.873239437,0.706666667,1,0.985714286,1,1,0.8,1,0.878787879,1,0.985507246,0.985074627,1,0.906666667,0.984848485,0.932432432,0.835820896,0.857142857,1,0.655172414,1,0.967213115,1,0.802816901,1,1,0.938461538,0.987012987,0.857142857,0.865671642,0.970588235,1,0.862068966,1,1,1,0.903225806,0.828571429,1,0.911764706,1,1,1,1,1,0.917808219,1,1,1,1
0.984126984,0.973333333,0.987012987,0.873239437,0.986842105,0.986486486,1,1,1,1,0.971830986,1,0.815384615,0.985915493,1,0.984848485,0.988095238,1,1,0.972972973,0.967213115,0.955882353,0.96969697,1,1,1,0.983050847,0.951612903,0.981481481,0.833333333,1,0.959459459,1,1,0.735849057,0.920634921,0.984848485,0.983050847,0.876923077,0.97260274,1,0.968253968,0.985294118,0.971014493,1,0.623529412,0.969230769,0.983333333,0.951612903,1,1,0.975,0.984126984,0.969230769,1,1,1,0.973684211,0.984375,0.918918919,0.71875,1,0.945205479,0.953125,0.971830986,0.985714286,0.910447761,0.957746479,0.977272727,0.955223881,0,0.907692308,1,0.97260274,0.666666667,1,0.9,1,0.963636364,0.964285714,1,1,0.954545455,1,1,0.88,0.987012987,0.936507937,1,1,0.961538462,1,1,0.970149254,1,1,0.985294118,0.984375,0.913043478,0.958333333,0.945205479,0.96875,1,1,0.983333333,0.930555556,1,0.985915493,1,0.975,0.953846154,0.96875,0.970588235,1,1,0.986111111,0.974358974,1,0.951612903,0.961038961,1,1,1,1,0.983050847,1,0.985074627,0.986666667,0.929577465,1,1,0.896103896,0.962025316,0.986111111,1,0.8125,0.986842105,1,1,1,1,1,1,1,0.986842105,1,1,1,1
0.967741935,0.972972973,1,0.921875,0.8125,1,1,1,0.984375,1,1,1,1,1,1,0.966666667,1,0.969230769,1,0.887323944,0.803571429,1,1,1,0.958333333,1,0.968253968,0.95,0.983050847,1,1,1,1,1,0.935483871,1,1,1,0.830508475,1,1,0.904761905,1,0.985507246,0.987179487,0.739130435,0.807017544,1,1,0.984848485,1,1,0.927272727,0.985915493,1,0.915254237,1,1,0.793650794,0.73015873,0.971428571,0.983333333,0.985714286,0.919354839,0.984375,1,1,1,1,0.969230769,0.907692308,0,0.838709677,1,0.930555556,1,0.892307692,1,1,0.967741935,1,1,1,1,1,0.916666667,0.971428571,1,1,0.950819672,1,0.98245614,1,1,0.96969697,0.983333333,1,0.966101695,0.953846154,1,0.945945946,1,0.955882353,1,0.985915493,0.941176471,1,1,1,0.986111111,0.985915493,0.898305085,1,1,0.907894737,1,1,0.983606557,1,0.985074627,1,0.9875,1,1,1,1,1,1,0.983333333,0.984126984,0.959183673,0.878787879,1,0.986111111,1,0.964285714,1,0.984848485,1,0.93220339,0.957746479,1,1,1,1,0.967741935,0.933333333,0.984848485,1
0.949152542,0.924242424,0.985507246,0.93220339,0.962025316,1,1,1,1,0.970588235,0.950819672,1,0.928571429,1,0.986842105,1,1,0.985074627,1,0.793650794,0.912280702,0.898550725,1,1,0.909090909,1,1,0.925925926,0.981818182,0.901639344,1,0.968253968,1,0.982142857,0.985074627,0.968253968,1,1,0.950819672,0.987012987,0.985915493,0.970588235,0.983333333,0.968253968,0.983333333,0.96875,0.836363636,1,0.980769231,1,1,0.882352941,1,1,0.964285714,1,0.985074627,0.987012987,1,0.876712329,0.96969697,0.9,0.850746269,0.825396825,1,1,0.939393939,0.948717949,0.962025316,0.928571429,1,0.838709677,0,1,1,1,0.984848485,1,1,1,1,1,0.923076923,0.982142857,0.983606557,0.88,0.926470588,1,0.984615385,0.672727273,1,0.867647059,1,0.982142857,0.923076923,0.971830986,1,1,0.981132075,1,0.986666667,0.98,0.71875,1,1,0.921052632,1,0.956521739,0.875,0.986111111,1,0.96875,1,0.927272727,0.9,0.949152542,0.971830986,1,0.983870968,1,0.929577465,1,0.981481481,0.986666667,1,1,0.982758621,1,0.969230769,1,0.967741935,0.815384615,0.963855422,1,1,1,1,0.983870968,0.951612903,0.964285714,1,1,1,1,1,1,0.96875,1,1
0.965517241,1,1,0.985915493,1,0.923076923,1,1,0.974025974,1,1,0.961038961,0.821917808,1,0.842105263,1,0.956521739,1,0.791666667,1,1,0.987012987,0.97260274,1,1,0.76744186,0.893939394,1,1,0.970588235,1,0.972972973,0.924050633,1,0.972222222,0.918604651,1,0.807692308,1,0.947368421,0.976744186,1,0.985714286,0.939759036,1,1,1,0.985074627,0.955882353,1,0.985507246,1,1,0.865853659,0.987951807,1,1,0.988372093,1,1,0.98630137,1,1,1,1,1,0.960526316,0.987804878,0.9,1,0.97260274,1,1,0,1,1,1,0.430769231,1,0.984848485,0.955882353,0.948051948,0.928571429,1,1,0.947368421,1,0.8125,0.972222222,1,0.985714286,1,1,1,0.988095238,0.935897436,0.953488372,0.986486486,0.946666667,0.987012987,0.976744186,0.983333333,0.944444444,1,0.986111111,1,0.986842105,0.95890411,0.833333333,0.97260274,0.95890411,0.985714286,0.987804878,0.875,0.977011494,0.985074627,0.988505747,1,0.986111111,0.974025974,0.934210526,0.987654321,0.973684211,1,0.959459459,1,1,0.950617284,0.96969697,0.898734177,0.985074627,1,0.921348315,0.985714286,0.934210526,0.808219178,0.97752809,1,0.972222222,1,0.982142857,1,0.746666667,1,0.96969697,1,1,1,1
1,0.962962963,0.971830986,0.987012987,0.932432432,0.975903614,1,1,0.987179487,1,0.985915493,0.986666667,0.95890411,1,0.953846154,0.909090909,1,1,0.957746479,0.986666667,0.938461538,0.728571429,1,1,0.961538462,1,0.985294118,0.915254237,1,0.850746269,1,0.921052632,0.987012987,1,0.935483871,0.902439024,1,1,0.924242424,0.884615385,1,0.897058824,1,1,1,0.8375,0.965517241,0.984126984,0.963636364,1,0.98630137,0.85915493,1,0.935897436,1,0.985074627,0.986666667,0.987179487,0.930555556,0.962025316,0.695652174,1,0.968253968,0.96875,1,0.98630137,1,0.97260274,0.714285714,0.96875,0.666666667,0.930555556,1,1,0,1,0.815789474,1,0.984848485,0.923076923,1,0.936708861,0.973684211,0.984126984,1,0.985294118,1,0.882352941,1,0.984848485,0.984615385,1,1,0.96969697,1,0.960526316,0.987012987,0.95,0.820895522,0.98630137,0.950617284,1,1,1,1,0.866666667,1,1,0.987341772,1,0.983606557,1,0.986111111,1,1,0.96,1,0.972222222,0.948275862,1,0.974683544,1,0.987341772,1,1,1,1,0.918918919,0.971014493,1,1,0.986486486,1,1,1,0.954545455,1,1,1,1,1,1,0.984375,0.984615385,0.98630137,1,1,1,1
1,0.972222222,0.869565217,1,1,1,1,0.9875,1,1,0.623188406,0.881578947,0.953125,0.62295082,0.972222222,1,1,1,0.971428571,1,1,1,0.457142857,0.986666667,1,1,1,1,1,1,0.985714286,0.984375,0.82278481,0.971014493,1,0.948717949,0.322580645,1,1,0.95890411,0.787878788,1,0.848484848,1,1,1,1,0.343283582,1,0.974683544,0.507042254,0.986486486,1,1,0.666666667,1,1,0.916666667,1,1,1,1,1,1,1,0.722222222,0.857142857,0.952380952,0.92,0.986111111,1,1,1,1,1,0,1,0.984615385,0.534482759,0.942028986,0.756756757,0.974358974,0.909090909,1,0.982142857,1,1,0.96875,0.867647059,0.942028986,0.68852459,0.970149254,1,0.671875,1,0.925,0.695652174,1,1,0.507936508,0.943661972,1,1,0.981818182,1,1,1,0.823529412,1,1,1,1,0.808219178,1,0.985915493,0.885245902,0.850746269,1,0.872727273,1,0.974025974,1,0.826086957,1,1,0.191176471,1,0.929577465,0.973684211,0.911764706,1,1,1,1,1,0.958333333,0.8875,0.984615385,0.876712329,1,0.985714286,1,1,0.984375,0.666666667,0.98630137,1,0.985714286,1
0.973333333,1,1,0.863636364,0.987804878,1,1,1,1,1,1,1,1,1,1,0.951612903,0.918918919,1,1,1,0.913043478,0.911764706,1,1,0.893333333,1,0.784615385,0.941176471,1,0.945205479,1,1,1,0.986666667,0.857142857,1,1,0.988764045,0.933333333,0.988235294,1,0.714285714,1,1,0.972972973,0.863013699,0.955882353,1,0.897058824,1,1,0.946666667,0.986111111,0.962962963,1,0.967741935,0.976190476,1,0.897435897,0.722222222,0.9,1,0.863013699,0.944444444,1,1,1,1,0.973684211,0.985294118,0.9,0.892307692,0.984848485,1,0.815789474,1,0,1,1,0.987179487,1,1,1,0.968253968,1,1,0.987951807,1,1,1,1,0.875,1,1,0.974025974,1,1,0.919354839,0.976470588,1,1,0.921052632,0.971014493,1,0.945205479,1,1,1,1,0.986842105,0.973684211,0.970588235,1,1,1,1,1,0.9375,1,0.853333333,1,1,1,1,1,1,1,1,1,1,1,0.918604651,0.988095238,1,1,1,0.9875,1,1,0.98630137,1,0.987804878,1,1,1,0.95890411,1,0.974025974,1
1,0.96969697,0.983333333,1,0.983606557,0.911764706,1,0.956521739,0.984848485,1,1,0.953125,0.983606557,0.982142857,0.704918033,1,0.96969697,0.983050847,0.820895522,0.985294118,1,0.913043478,0.969230769,0.969230769,0.971428571,0.722222222,0.966101695,1,1,0.969230769,0.968253968,1,0.918918919,0.98245614,0.96969697,0.936507937,1,0.78125,1,0.818181818,0.984848485,1,0.983870968,0.930555556,1,1,0.982758621,0.982142857,0.93877551,1,1,0.984126984,0.98245614,0.882352941,1,1,0.984848485,1,1,1,1,1,1,1,1,0.962962963,0.924242424,1,0.867647059,0.983870968,1,1,1,0.430769231,1,0.984615385,1,0,1,0.966666667,0.956521739,0.952380952,0.983333333,0.983870968,0.98245614,0.944444444,1,0.919354839,0.954545455,1,1,1,1,0.963636364,1,0.940298507,0.923076923,0.962962963,0.966666667,0.970149254,1,0.983333333,0.983333333,0.984375,0.985294118,1,1,0.928571429,0.901408451,0.971014493,0.949152542,1,0.984126984,0.901639344,1,0.985714286,0.970149254,1,1,0.985915493,0.966666667,0.984375,0.983870968,1,0.982758621,0.984615385,1,0.926829268,0.983606557,0.898305085,1,1,0.957142857,0.987012987,0.965517241,0.867647059,1,1,1,0.982758621,1,0.98630137,0.730769231,0.909090909,0.952380952,1,1,1,0.986842105
1,0.857142857,0.566037736,1,1,1,1,1,1,1,0.515625,0.741935484,0.964912281,0.559322034,0.947368421,1,1,1,0.983870968,0.951612903,0.977777778,1,0.545454545,1,1,1,0.98245614,1,1,1,1,0.956521739,0.78125,1,0.983050847,0.955223881,0.389830508,1,1,0.984375,0.716666667,1,0.769230769,0.980769231,1,1,1,0.532258065,1,1,0.5,1,1,1,0.482758621,1,1,0.820895522,1,1,1,0.953125,1,1,1,0.672413793,0.816666667,0.78125,0.945205479,0.859649123,0.963636364,1,1,1,0.984848485,0.534482759,1,1,0,0.878787879,0.818181818,1,0.671875,1,1,1,1,0.964285714,0.793650794,0.904761905,0.381818182,0.98,1,0.538461538,1,0.913043478,0.701754386,1,0.982758621,0.466666667,0.847222222,1,1,0.982758621,1,0.918032787,1,0.683333333,1,1,1,0.983870968,0.476190476,1,0.972222222,0.873239437,0.626865672,1,0.660714286,1,0.966666667,1,0.657534247,1,1,0.355932203,0.985074627,0.774193548,0.966666667,0.982142857,1,0.983050847,1,1,1,0.93442623,0.783333333,1,0.925925926,1,0.981818182,1,1,1,0.571428571,1,1,1,1
1,0.74137931,0.807017544,1,1,1,1,1,1,1,0.852941176,0.892307692,0.945205479,0.913793103,0.855072464,1,0.986666667,1,0.90625,1,1,1,0.916666667,0.985074627,1,1,0.985074627,1,1,1,1,0.971830986,0.847222222,1,1,0.816901408,0.901639344,0.985714286,1,0.969230769,0.924242424,1,0.892307692,0.969230769,1,0.96969697,1,0.965517241,1,1,0.985074627,0.973333333,1,0.969230769,0.925373134,1,1,0.876923077,1,1,0.841269841,1,0.984375,0.98245614,1,0.924242424,0.980392157,0.826086957,0.841269841,0.793650794,0.964285714,0.967741935,1,0.984848485,0.923076923,0.942028986,0.987179487,0.966666667,0.878787879,0,0.774647887,0.917808219,0.763157895,0.966101695,1,1,1,0.859375,0.933333333,0.966666667,0.850746269,1,1,0.830769231,0.987012987,0.875,0.851351351,1,0.720588235,0.853333333,0.847058824,1,0.984126984,1,1,0.888888889,1,0.857142857,0.972972973,0.972222222,0.984375,0.968253968,0.742424242,0.983050847,0.970149254,0.875,0.785714286,1,0.64516129,0.987012987,0.857142857,1,0.833333333,1,1,0.982758621,1,0.746478873,0.890625,0.942857143,1,0.968253968,1,1,1,0.644067797,0.774647887,1,0.915492958,1,1,1,0.983870968,0.983333333,0.833333333,1,1,0.985714286,1
1,0.857142857,0.813559322,1,1,1,1,1,1,1,0.439393939,0.714285714,0.985294118,0.728813559,0.816901408,0.983333333,1,1,0.930555556,1,1,0.98630137,0.609375,1,0.987804878,1,1,0.984375,1,0.984848485,1,0.986842105,0.590361446,1,1,0.791666667,0.734375,0.955223881,1,0.895522388,0.653846154,0.963636364,0.803030303,0.985714286,1,1,0.984126984,0.854545455,0.963636364,1,0.846153846,0.974025974,1,0.985074627,0.787878788,1,1,0.883116883,1,1,0.985915493,1,1,1,1,0.876923077,0.901408451,0.897058824,0.948717949,0.96875,1,1,1,0.955882353,1,0.756756757,1,0.956521739,0.818181818,0.774647887,0,0.96,0.844155844,0.983333333,1,1,1,0.984375,0.814285714,0.96875,0.694915254,1,1,0.629032258,1,0.76056338,0.75,1,0.939393939,0.757142857,0.987179487,1,0.970588235,1,1,0.986842105,1,0.85483871,0.953846154,1,1,1,0.78125,0.95,0.940298507,0.915492958,0.784615385,1,0.862745098,1,0.984615385,1,0.746666667,1,1,0.694444444,1,0.828947368,0.945945946,0.860759494,1,0.985714286,1,1,0.985507246,0.916666667,0.898734177,1,0.955882353,1,1,1,0.967741935,1,0.651515152,1,0.985294118,1,1
1,1,1,1,1,0.936708861,0.983050847,1,1,1,1,1,1,1,1,1,0.935064935,1,1,1,1,0.963855422,0.986111111,0.890410959,1,0.901234568,0.941176471,0.861538462,1,1,1,1,0.987341772,1,0.933333333,1,1,0.861538462,1,0.985714286,0.986842105,0.984848485,0.984615385,1,1,1,1,1,0.981132075,1,1,0.7,0.985714286,0.833333333,1,1,1,0.987179487,1,1,0.974025974,1,1,1,1,1,1,0.975903614,1,0.986486486,1,1,1,0.948051948,0.936708861,0.974358974,1,0.952380952,1,0.917808219,0.96,0,0.973684211,0.661971831,1,1,0.975308642,0.983870968,1,1,1,1,1,0.984126984,1,0.959459459,0.971830986,0.779411765,0.924242424,0.987654321,1,0.954545455,0.967741935,0.984375,0.848484848,0.975308642,0.914285714,0.985074627,0.973684211,1,0.968253968,0.985294118,1,0.940298507,0.944444444,1,0.959459459,0.948275862,0.971014493,0.935897436,0.852941176,1,0.986842105,1,1,0.98630137,0.985507246,1,0.897435897,1,1,1,1,1,0.985507246,0.971014493,1,1,0.973684211,1,1,1,0.957746479,0.953125,0.986666667,1,1,1,0.987179487
1,0.85915493,0.53030303,1,0.986666667,1,1,1,1,0.98630137,0.777777778,0.921052632,0.985714286,0.842105263,0.891566265,1,1,1,0.907692308,1,0.983606557,0.986486486,0.787878788,0.942857143,1,1,0.983606557,0.964912281,1,0.985074627,1,1,0.853333333,1,1,0.845070423,0.835820896,0.986486486,1,0.909090909,0.925,1,0.757575758,0.922077922,1,1,1,0.864864865,1,0.985074627,0.865671642,0.986842105,1,1,0.714285714,1,1,0.788732394,1,1,0.955223881,1,0.985507246,0.961538462,1,0.936507937,0.909090909,0.825396825,0.932432432,0.776119403,0.954545455,1,0.923076923,0.928571429,0.973684211,0.909090909,1,0.983333333,0.671875,0.763157895,0.844155844,0.973684211,0,0.98630137,1,1,1,0.823529412,0.975308642,0.883333333,0.651515152,0.939393939,1,0.623188406,0.985915493,0.716049383,0.76056338,1,0.923076923,0.842105263,0.797468354,1,0.920634921,0.982758621,1,0.857142857,1,0.71875,0.985074627,1,1,0.983333333,0.766233766,0.957142857,0.851351351,0.720588235,0.75,1,0.644067797,1,0.873239437,1,0.521126761,1,1,0.797101449,1,0.676470588,0.948051948,0.959459459,1,0.894736842,1,1,1,0.9375,0.785714286,1,0.810810811,0.984615385,1,1,1,0.985714286,0.888888889,1,0.983606557,1,1
1,1,1,1,1,1,0.862745098,1,0.980392157,1,1,1,1,1,1,1,0.794520548,1,1,1,1,0.967213115,1,0.947368421,0.970588235,0.946428571,0.714285714,0.918367347,1,0.983050847,1,1,1,1,0.8125,1,1,0.954545455,1,1,1,0.980392157,1,1,1,1,1,1,0.981132075,1,1,0.851851852,0.982142857,0.770491803,1,1,0.96969697,1,1,1,1,1,1,0.983333333,1,1,1,1,1,1,1,1,0.982142857,1,0.984126984,1,0.968253968,0.983870968,1,0.966101695,0.983333333,0.661971831,0.98630137,0,1,1,0.950819672,1,1,1,1,1,1,1,0.966101695,0.985915493,1,0.706896552,0.964285714,1,1,0.931818182,0.915254237,1,0.773584906,1,0.907692308,1,0.877192982,0.914285714,0.86,0.984848485,1,0.93220339,0.984126984,1,0.985507246,0.74,1,0.928571429,0.881355932,1,1,0.984375,1,1,0.983050847,1,0.936507937,1,1,1,0.984615385,1,0.948275862,1,1,1,1,1,1,0.967213115,0.983333333,0.968253968,1,1,1,1,0.950819672
0.966101695,1,1,1,1,0.985294118,0.941176471,0.691176471,0.920634921,0.734375,1,1,1,1,0.982758621,0.833333333,0.984848485,0.890909091,0.96969697,0.985294118,0.965517241,1,0.980392157,0.969230769,0.916666667,0.983606557,0.953846154,1,0.936507937,1,0.796610169,1,1,0.813559322,1,1,1,1,1,1,1,0.967213115,1,0.984848485,0.78125,1,1,1,1,0.924242424,1,1,1,1,1,0.953125,0.774193548,1,1,1,1,0.918032787,0.983870968,1,0.984848485,1,1,1,1,1,1,1,0.983606557,1,1,0.982142857,1,0.98245614,1,1,1,1,1,1,0,1,1,1,1,0.984126984,1,0.893939394,0.857142857,1,1,1,0.981481481,1,0.985294118,0.984615385,1,0.964912281,0.952380952,0.84375,0.98245614,1,1,1,0.88,1,1,1,1,0.953125,1,1,1,1,1,0.983870968,0.983606557,0.973333333,1,1,0.98245614,1,0.927272727,1,1,1,0.982142857,1,1,1,1,1,0.987179487,0.790322581,1,0.951612903,0.711864407,0.888888889,1,0.789473684,1,0.971014493,1,0.967741935,0.788732394
0.887096774,0.971428571,0.983333333,0.958333333,0.923076923,0.97260274,1,1,1,1,1,0.984375,0.969230769,1,0.985074627,0.964285714,0.986842105,1,0.95890411,0.675675676,0.945454545,0.901408451,1,0.984126984,1,0.971428571,1,0.865671642,0.929824561,0.566666667,1,0.953846154,1,0.985507246,0.844827586,0.925373134,0.983870968,1,0.915492958,0.957746479,0.970588235,0.982142857,0.952380952,0.698412698,0.970588235,0.838235294,0.697674419,1,1,0.955882353,1,1,1,1,1,1,1,0.987179487,0.818181818,0.914285714,0.970588235,0.925373134,0.936507937,0.96875,0.951612903,0.964912281,0.87037037,0.944444444,1,1,0.88,0.916666667,0.88,0.947368421,0.985294118,1,1,0.944444444,1,1,1,1,1,1,1,0,0.987341772,0.819672131,0.895522388,0.970588235,1,1,1,0.983606557,1,0.972222222,1,1,1,1,1,1,0.984615385,1,1,0.984615385,1,1,0.970588235,0.914285714,1,0.954545455,1,0.983870968,0.961538462,1,1,1,1,0.987012987,1,0.986842105,0.986111111,1,0.981481481,1,1,0.96,1,0.972972973,1,0.97260274,0.96,1,0.983606557,1,1,1,0.985074627,0.983870968,0.981132075,1,0.985294118,1,0.986842105,1,0.985294118,1,1
1,0.976470588,0.971830986,0.987012987,1,1,1,1,1,0.985915493,0.988095238,1,0.975,1,1,1,0.978021978,1,1,0.974025974,1,1,1,0.985714286,1,1,1,1,1,1,1,1,1,0.987012987,1,1,1,1,0.941176471,1,1,1,0.971014493,1,1,0.974025974,1,1,1,1,1,1,1,0.986666667,1,1,1,1,1,0.964285714,0.9875,0.987179487,0.974683544,0.84,1,1,0.987654321,1,1,0.939759036,0.987012987,0.971428571,0.926470588,1,1,1,0.987951807,1,1,1,1,0.975308642,1,0.950819672,1,0.987341772,0,1,1,0.904109589,0.984126984,0.932432432,1,1,0.652777778,1,0.973684211,0.945205479,0.945205479,1,0.924050633,0.959459459,0.958333333,1,0.794117647,0.959459459,0.9875,0.943661972,0.986111111,0.848101266,0.985507246,0.814285714,1,0.948051948,0.718309859,1,0.985507246,1,0.967741935,0.985915493,0.828125,1,1,1,1,1,0.451219512,1,0.802631579,0.946666667,1,0.855263158,0.917647059,0.964285714,1,0.975609756,0.974025974,0.986666667,0.87804878,0.970588235,0.984848485,1,1,0.970149254,0.986111111,0.842857143,1,0.973684211,1
1,0.953125,0.953125,1,0.983870968,0.948275862,1,1,1,1,0.984848485,0.793103448,0.985915493,0.981818182,0.8,1,0.983870968,1,0.769230769,1,1,0.938461538,0.962962963,1,0.95890411,0.965517241,1,1,1,0.758064516,1,0.833333333,0.859375,1,0.967741935,0.596153846,0.953125,1,0.982142857,0.796875,0.983606557,1,0.955223881,0.731343284,1,0.971014493,0.960784314,0.984375,1,1,0.981481481,1,1,1,0.971830986,1,0.985294118,0.837837838,0.984375,1,0.878787879,0.98630137,0.971830986,0.985915493,1,0.905660377,0.842105263,0.85483871,0.52173913,0.953125,0.936507937,1,1,0.8125,0.882352941,0.96875,1,0.919354839,0.964285714,0.859375,0.984375,0.983870968,0.823529412,1,1,0.819672131,1,0,0.904761905,0.982142857,0.931034483,0.981818182,1,0.962264151,1,0.835616438,0.9375,1,0.925373134,0.928571429,0.917808219,1,0.967213115,1,1,0.934210526,1,0.971014493,0.984126984,1,1,1,0.930555556,0.964285714,0.985294118,0.898550725,0.969230769,1,0.929824561,1,0.949152542,1,0.968253968,1,1,0.982758621,1,0.698412698,0.984615385,0.933333333,1,0.929577465,0.970149254,1,0.979166667,0.852941176,0.942857143,1,0.985714286,1,1,1,0.966666667,1,0.888888889,1,1,1,1
1,0.917808219,0.904761905,1,0.98630137,1,1,1,1,1,0.739726027,0.848484848,0.956521739,0.868852459,0.905405405,1,1,1,1,0.97260274,1,1,0.734375,1,1,1,1,1,1,0.972222222,1,0.957746479,0.814285714,0.983870968,1,0.882352941,0.803278689,1,1,0.96969697,0.443037975,1,0.767123288,0.897058824,1,1,0.952380952,0.830985915,1,1,0.811594203,1,1,1,0.821917808,1,1,0.928571429,1,1,0.986111111,1,1,0.972222222,1,0.728813559,0.830769231,0.846153846,0.972222222,0.915492958,1,1,0.984615385,0.972222222,1,0.867647059,1,0.954545455,0.793650794,0.933333333,0.814285714,1,0.975308642,1,1,0.895522388,1,0.904761905,0,0.984126984,0.721311475,1,1,0.772727273,1,0.95890411,0.967213115,1,0.984848485,0.820512821,1,1,0.985294118,1,1,0.987341772,1,0.84375,0.985294118,0.96,1,0.898305085,0.928571429,0.984848485,0.976470588,0.986486486,0.849315068,1,0.925373134,1,0.984848485,1,0.802816901,0.985294118,1,0.782608696,1,0.857142857,0.98630137,0.6375,0.966101695,0.975,1,1,1,0.894736842,0.976190476,1,0.9,1,1,1,1,1,0.802631579,1,0.966101695,1,1
1,0.870967742,0.8,0.984126984,1,1,1,0.985074627,1,1,0.961538462,0.984615385,0.931034483,0.828125,0.983870968,0.981481481,1,1,1,0.794117647,0.833333333,0.956521739,0.96969697,0.968253968,1,1,1,0.949152542,0.949152542,0.981481481,1,1,0.985507246,1,1,0.970588235,0.9375,1,0.962962963,0.970149254,0.96969697,0.984848485,0.911764706,0.950819672,0.984615385,0.986111111,0.981481481,0.9375,1,0.898305085,0.896551724,0.981132075,1,1,0.90625,1,1,0.9125,1,0.940298507,0.96875,0.785714286,0.941176471,0.945454545,1,0.947368421,0.981481481,0.885714286,0.972972973,0.796296296,1,0.950819672,0.672727273,1,0.984848485,0.942028986,1,1,0.904761905,0.966666667,0.96875,1,0.883333333,1,0.984126984,0.970588235,0.904109589,0.982142857,0.984126984,0,0.903846154,0.852459016,1,0.957142857,0.971014493,0.942857143,0.957746479,1,0.896551724,0.984375,0.835616438,1,0.944444444,1,1,0.649122807,1,0.919354839,0.953125,1,1,0.984848485,0.865671642,0.96875,0.888888889,0.833333333,0.983606557,1,0.905405405,1,0.830769231,1,0.901408451,1,1,0.966666667,0.981481481,0.932432432,0.953125,1,1,0.942028986,1,1,1,1,0.953846154,0.984848485,0.901639344,1,0.983870968,1,1,1,0.984615385,0.985074627,1,0.985507246,1
